# doc_id	para_idx	verses
# source=library/source_links.json
# threshold=build_graph.MIN_SCORE (default 0.25 unless graphs were rebuilt with --min-score)
gutenberg_lds:parley_pratt	424	1
gutenberg_lds:parley_pratt	433	1
gutenberg_lds:parley_pratt	442	1
gutenberg_lds:parley_pratt	444	1
gutenberg_lds:parley_pratt	467	1
gutenberg_lds:parley_pratt	475	1
gutenberg_lds:parley_pratt	494	1
gutenberg_lds:parley_pratt	507	1
gutenberg_lds:parley_pratt	536	1
gutenberg_lds:parley_pratt	537	1
gutenberg_lds:parley_pratt	561	1
gutenberg_lds:parley_pratt	592	1
gutenberg_lds:parley_pratt	618	1
gutenberg_lds:parley_pratt	619	1
gutenberg_lds:parley_pratt	620	1
gutenberg_lds:parley_pratt	621	1
gutenberg_lds:parley_pratt	624	1
gutenberg_lds:parley_pratt	629	1
gutenberg_lds:parley_pratt	657	1
gutenberg_lds:parley_pratt	665	1
gutenberg_lds:parley_pratt	680	1
gutenberg_lds:parley_pratt	776	1
gutenberg_lds:parley_pratt	788	1
gutenberg_lds:parley_pratt	794	1
gutenberg_lds:parley_pratt	802	1
gutenberg_lds:parley_pratt	830	1
gutenberg_lds:parley_pratt	833	1
gutenberg_lds:parley_pratt	856	1
gutenberg_lds:parley_pratt	860	1
gutenberg_lds:parley_pratt	861	1
gutenberg_lds:parley_pratt	864	1
gutenberg_lds:parley_pratt	883	1
gutenberg_lds:parley_pratt	890	1
gutenberg_lds:parley_pratt	902	1
gutenberg_lds:parley_pratt	956	1
gutenberg_lds:parley_pratt	960	1
gutenberg_lds:parley_pratt	1048	1
gutenberg_lds:parley_pratt	1158	1
gutenberg_lds:parley_pratt	1171	1
gutenberg_lds:parley_pratt	1182	1
gutenberg_lds:parley_pratt	1193	1
gutenberg_lds:parley_pratt	1219	1
gutenberg_lds:parley_pratt	1227	1
gutenberg_lds:parley_pratt	1245	1
gutenberg_lds:parley_pratt	1296	1
gutenberg_lds:parley_pratt	1301	1
gutenberg_lds:parley_pratt	1306	1
gutenberg_lds:parley_pratt	1310	1
gutenberg_lds:parley_pratt	1314	1
gutenberg_lds:parley_pratt	1341	1
gutenberg_lds:parley_pratt	1349	1
gutenberg_lds:parley_pratt	1350	1
gutenberg_lds:parley_pratt	1416	1
gutenberg_lds:parley_pratt	1418	1
gutenberg_lds:parley_pratt	1424	1
gutenberg_lds:parley_pratt	1427	1
gutenberg_lds:parley_pratt	1433	1
gutenberg_lds:parley_pratt	1435	1
gutenberg_lds:parley_pratt	1465	1
gutenberg_lds:parley_pratt	1500	1
gutenberg_lds:parley_pratt	1525	1
gutenberg_lds:parley_pratt	1565	1
gutenberg_lds:parley_pratt	1590	1
gutenberg_lds:parley_pratt	1592	1
gutenberg_lds:parley_pratt	1632	1
gutenberg_lds:parley_pratt	1642	1
gutenberg_lds:parley_pratt	1653	1
gutenberg_lds:parley_pratt	1669	1
gutenberg_lds:parley_pratt	1694	1
gutenberg_lds:parley_pratt	1700	1
gutenberg_lds:parley_pratt	1728	1
gutenberg_lds:parley_pratt	1734	1
gutenberg_lds:parley_pratt	1741	1
gutenberg_lds:parley_pratt	1742	1
gutenberg_lds:parley_pratt	1758	1
gutenberg_lds:parley_pratt	1781	1
gutenberg_lds:parley_pratt	1807	1
gutenberg_lds:parley_pratt	1837	1
gutenberg_lds:parley_pratt	1843	1
gutenberg_lds:parley_pratt	1846	1
gutenberg_lds:parley_pratt	1847	1
gutenberg_lds:parley_pratt	1859	1
gutenberg_lds:parley_pratt	1863	1
gutenberg_lds:parley_pratt	1865	1
gutenberg_lds:parley_pratt	1933	1
gutenberg_lds:parley_pratt	1941	1
gutenberg_lds:parley_pratt	1987	1
gutenberg_lds:parley_pratt	2000	1
gutenberg_lds:parley_pratt	2001	1
gutenberg_lds:parley_pratt	2005	1
gutenberg_lds:parley_pratt	2064	1
gutenberg_lds:william_clayton	192	1
gutenberg_lds:william_clayton	229	1
gutenberg_lds:william_clayton	235	1
gutenberg_lds:william_clayton	237	1
gutenberg_lds:william_clayton	275	1
gutenberg_lds:william_clayton	282	1
gutenberg_lds:william_clayton	339	1
gutenberg_lds:william_clayton	368	1
gutenberg_lds:william_clayton	382	1
gutenberg_lds:william_clayton	405	1
history_of_church:vol1	49	1
history_of_church:vol1	60	1
history_of_church:vol1	62	1
history_of_church:vol1	68	1
history_of_church:vol1	91	1
history_of_church:vol1	102	1
history_of_church:vol1	117	1
history_of_church:vol1	119	1
history_of_church:vol1	197	1
history_of_church:vol1	201	1
history_of_church:vol1	205	1
history_of_church:vol1	210	1
history_of_church:vol1	241	1
history_of_church:vol1	284	1
history_of_church:vol1	291	1
history_of_church:vol1	292	1
history_of_church:vol1	419	1
history_of_church:vol1	423	1
history_of_church:vol1	464	1
history_of_church:vol1	506	1
history_of_church:vol1	650	1
history_of_church:vol1	664	1
history_of_church:vol1	709	1
history_of_church:vol1	782	1
history_of_church:vol1	787	1
history_of_church:vol1	857	1
history_of_church:vol1	897	1
history_of_church:vol1	905	1
history_of_church:vol1	929	1
history_of_church:vol1	933	1
history_of_church:vol1	936	1
history_of_church:vol1	954	1
history_of_church:vol1	995	1
history_of_church:vol1	1013	1
history_of_church:vol1	1067	1
history_of_church:vol1	1081	1
history_of_church:vol1	1099	1
history_of_church:vol1	1171	1
history_of_church:vol1	1175	1
history_of_church:vol1	1195	1
history_of_church:vol1	1211	1
history_of_church:vol1	1306	1
history_of_church:vol1	1322	1
history_of_church:vol1	1328	1
history_of_church:vol1	1336	1
history_of_church:vol1	1374	1
history_of_church:vol1	1377	1
history_of_church:vol1	1416	1
history_of_church:vol1	1455	1
history_of_church:vol1	1501	1
history_of_church:vol1	1518	1
history_of_church:vol1	1556	1
history_of_church:vol1	1602	1
history_of_church:vol1	1658	1
history_of_church:vol1	1671	1
history_of_church:vol1	1678	1
history_of_church:vol1	1688	1
history_of_church:vol1	1700	1
history_of_church:vol1	1717	1
history_of_church:vol1	1739	1
history_of_church:vol1	1746	1
history_of_church:vol1	1793	1
history_of_church:vol1	1796	1
history_of_church:vol1	1879	1
history_of_church:vol1	1905	1
history_of_church:vol1	1907	1
history_of_church:vol1	1980	1
history_of_church:vol1	1994	1
history_of_church:vol1	2044	1
history_of_church:vol1	2108	1
history_of_church:vol1	2111	1
history_of_church:vol1	2202	1
history_of_church:vol1	2217	1
history_of_church:vol1	2218	1
history_of_church:vol1	2219	1
history_of_church:vol1	2280	1
history_of_church:vol1	2286	1
history_of_church:vol1	2337	1
history_of_church:vol1	2340	1
history_of_church:vol1	2348	1
history_of_church:vol1	2350	1
history_of_church:vol1	2368	1
history_of_church:vol1	2373	1
history_of_church:vol1	2497	1
history_of_church:vol1	2498	1
history_of_church:vol1	2663	1
history_of_church:vol1	2667	1
history_of_church:vol1	2722	1
history_of_church:vol1	2738	1
history_of_church:vol1	2754	1
history_of_church:vol1	2805	1
history_of_church:vol1	2806	1
history_of_church:vol1	2812	1
history_of_church:vol1	2813	1
history_of_church:vol1	2848	1
history_of_church:vol1	2911	1
history_of_church:vol1	2936	1
history_of_church:vol1	2956	1
history_of_church:vol1	2957	1
history_of_church:vol1	2964	1
history_of_church:vol1	2987	1
history_of_church:vol1	2997	1
history_of_church:vol1	3013	1
history_of_church:vol1	3049	1
history_of_church:vol1	3102	1
history_of_church:vol1	3152	1
history_of_church:vol1	3164	1
history_of_church:vol1	3173	1
history_of_church:vol1	3174	1
history_of_church:vol1	3183	1
history_of_church:vol1	3223	1
history_of_church:vol1	3325	1
history_of_church:vol1	3377	1
history_of_church:vol1	3385	1
history_of_church:vol1	3412	1
history_of_church:vol1	3414	1
history_of_church:vol1	3432	1
history_of_church:vol1	3463	1
history_of_church:vol1	3497	1
history_of_church:vol1	3550	1
history_of_church:vol1	3557	1
history_of_church:vol1	3558	1
history_of_church:vol1	3599	1
history_of_church:vol1	3626	1
history_of_church:vol1	3644	1
history_of_church:vol1	3679	1
history_of_church:vol1	3700	1
history_of_church:vol1	3756	1
history_of_church:vol1	3787	1
history_of_church:vol1	3884	1
history_of_church:vol1	3887	1
history_of_church:vol1	3888	1
history_of_church:vol1	3893	1
history_of_church:vol1	3921	1
history_of_church:vol1	3947	1
history_of_church:vol1	3962	1
history_of_church:vol1	3971	1
history_of_church:vol1	3987	1
history_of_church:vol1	3999	1
history_of_church:vol1	4036	1
history_of_church:vol1	4072	1
history_of_church:vol1	4073	1
history_of_church:vol1	4131	1
history_of_church:vol2	281	1
history_of_church:vol2	306	1
history_of_church:vol2	477	1
history_of_church:vol2	505	1
history_of_church:vol2	516	1
history_of_church:vol2	619	1
history_of_church:vol2	764	1
history_of_church:vol2	843	1
history_of_church:vol3	78	1
history_of_church:vol3	101	1
history_of_church:vol3	102	1
history_of_church:vol3	108	1
history_of_church:vol3	120	1
history_of_church:vol3	132	1
history_of_church:vol3	139	1
history_of_church:vol3	234	1
history_of_church:vol3	246	1
history_of_church:vol3	285	1
history_of_church:vol3	322	1
history_of_church:vol3	328	1
history_of_church:vol3	382	1
history_of_church:vol3	388	1
history_of_church:vol3	428	1
history_of_church:vol3	455	1
history_of_church:vol3	495	1
history_of_church:vol3	536	1
history_of_church:vol3	544	1
history_of_church:vol3	574	1
history_of_church:vol3	592	1
history_of_church:vol3	607	1
history_of_church:vol3	631	1
history_of_church:vol3	636	1
history_of_church:vol3	670	1
history_of_church:vol3	671	1
history_of_church:vol3	697	1
history_of_church:vol3	700	1
history_of_church:vol3	723	1
history_of_church:vol3	725	1
history_of_church:vol3	750	1
history_of_church:vol3	785	1
history_of_church:vol3	792	1
history_of_church:vol3	805	1
history_of_church:vol3	826	1
history_of_church:vol3	827	1
history_of_church:vol3	849	1
history_of_church:vol3	855	1
history_of_church:vol3	930	1
history_of_church:vol3	934	1
history_of_church:vol3	997	1
history_of_church:vol3	1002	1
history_of_church:vol3	1004	1
history_of_church:vol3	1056	1
history_of_church:vol3	1065	1
history_of_church:vol3	1068	1
history_of_church:vol3	1082	1
history_of_church:vol3	1084	1
history_of_church:vol3	1089	1
history_of_church:vol3	1097	1
history_of_church:vol3	1098	1
history_of_church:vol3	1103	1
history_of_church:vol3	1107	1
history_of_church:vol3	1112	1
history_of_church:vol3	1113	1
history_of_church:vol3	1120	1
history_of_church:vol3	1121	1
history_of_church:vol3	1136	1
history_of_church:vol3	1138	1
history_of_church:vol3	1142	1
history_of_church:vol3	1160	1
history_of_church:vol3	1168	1
history_of_church:vol3	1186	1
history_of_church:vol3	1193	1
history_of_church:vol4	23	1
history_of_church:vol4	32	1
history_of_church:vol4	183	1
history_of_church:vol4	185	1
history_of_church:vol4	290	1
history_of_church:vol5	4	1
history_of_church:vol5	35	1
history_of_church:vol5	40	1
history_of_church:vol5	65	1
history_of_church:vol5	81	1
history_of_church:vol5	85	1
history_of_church:vol5	111	1
history_of_church:vol5	119	1
history_of_church:vol5	162	1
history_of_church:vol5	238	1
history_of_church:vol5	277	1
history_of_church:vol5	280	1
history_of_church:vol7	85	1
history_of_church:vol7	216	1
history_of_church:vol7	259	1
history_of_church:vol7	379	1
history_of_church:vol7	426	1
history_of_church:vol7	434	1
history_of_church:vol7	459	1
history_of_church:vol7	517	1
history_of_church:vol7	571	1
joseph_smith_papers:history_vol_a1	16	1
joseph_smith_papers:history_vol_a1	37	1
joseph_smith_papers:history_vol_a1	85	1
joseph_smith_papers:history_vol_a1	104	1
joseph_smith_papers:history_vol_a1	111	1
joseph_smith_papers:history_vol_a1	152	1
joseph_smith_papers:history_vol_a1	157	1
joseph_smith_papers:history_vol_a1	167	1
joseph_smith_papers:history_vol_a1	188	1
joseph_smith_papers:history_vol_a1	191	1
joseph_smith_papers:history_vol_a1	196	1
joseph_smith_papers:history_vol_a1	201	1
joseph_smith_papers:history_vol_a1	244	1
joseph_smith_papers:history_vol_a1	257	1
joseph_smith_papers:history_vol_a1	281	1
joseph_smith_papers:history_vol_a1	297	1
joseph_smith_papers:journal_1832_1834	37	1
joseph_smith_papers:journal_1832_1834	91	1
joseph_smith_papers:journal_1835_1836	26	1
joseph_smith_papers:journal_1835_1836	86	1
joseph_smith_papers:journal_1835_1836	138	1
joseph_smith_papers:journal_1837	4	1
joseph_smith_papers:journal_1837	44	1
joseph_smith_papers:journal_1837	59	1
joseph_smith_papers:king_follett_discourse	5	1
joseph_smith_papers:lectures_on_faith	7	1
joseph_smith_papers:lectures_on_faith	12	1
joseph_smith_papers:lectures_on_faith	20	1
joseph_smith_papers:lectures_on_faith	32	1
joseph_smith_papers:lectures_on_faith	36	1
joseph_smith_papers:lectures_on_faith	49	1
joseph_smith_papers:lectures_on_faith	52	1
joseph_smith_papers:lectures_on_faith	69	1
joseph_smith_papers:lectures_on_faith	71	1
joseph_smith_papers:lectures_on_faith	77	1
joseph_smith_papers:lectures_on_faith	78	1
joseph_smith_papers:lectures_on_faith	98	1
joseph_smith_papers:lectures_on_faith	111	1
joseph_smith_papers:lectures_on_faith	113	1
joseph_smith_papers:lectures_on_faith	133	1
joseph_smith_papers:lectures_on_faith	140	1
joseph_smith_papers:lectures_on_faith	148	1
joseph_smith_papers:lectures_on_faith	159	1
joseph_smith_papers:lectures_on_faith	167	1
joseph_smith_papers:lectures_on_faith	173	1
joseph_smith_papers:lectures_on_faith	179	1
joseph_smith_papers:lectures_on_faith	182	1
joseph_smith_papers:lectures_on_faith	195	1
joseph_smith_papers:lectures_on_faith	209	1
joseph_smith_papers:lectures_on_faith	211	1
joseph_smith_papers:lectures_on_faith	213	1
joseph_smith_papers:lectures_on_faith	220	1
joseph_smith_papers:lectures_on_faith	227	1
joseph_smith_papers:lectures_on_faith	238	1
journal_of_discourses:vol_01	10	1
journal_of_discourses:vol_01	12	1
journal_of_discourses:vol_01	17	1
journal_of_discourses:vol_01	22	1
journal_of_discourses:vol_01	31	1
journal_of_discourses:vol_01	73	1
journal_of_discourses:vol_01	87	1
journal_of_discourses:vol_01	143	1
journal_of_discourses:vol_01	153	1
journal_of_discourses:vol_01	158	1
journal_of_discourses:vol_01	169	1
journal_of_discourses:vol_01	172	1
journal_of_discourses:vol_01	177	1
journal_of_discourses:vol_01	186	1
journal_of_discourses:vol_01	210	1
journal_of_discourses:vol_01	221	1
journal_of_discourses:vol_01	293	1
journal_of_discourses:vol_01	294	1
journal_of_discourses:vol_01	305	1
journal_of_discourses:vol_01	311	1
journal_of_discourses:vol_01	463	1
journal_of_discourses:vol_01	471	1
journal_of_discourses:vol_01	495	1
journal_of_discourses:vol_01	499	1
journal_of_discourses:vol_01	505	1
journal_of_discourses:vol_01	514	1
journal_of_discourses:vol_01	524	1
journal_of_discourses:vol_01	539	1
journal_of_discourses:vol_01	557	1
journal_of_discourses:vol_01	574	1
journal_of_discourses:vol_01	605	1
journal_of_discourses:vol_01	611	1
journal_of_discourses:vol_01	614	1
journal_of_discourses:vol_01	618	1
journal_of_discourses:vol_01	646	1
journal_of_discourses:vol_01	648	1
journal_of_discourses:vol_01	649	1
journal_of_discourses:vol_01	654	1
journal_of_discourses:vol_01	681	1
journal_of_discourses:vol_01	723	1
journal_of_discourses:vol_01	752	1
journal_of_discourses:vol_01	754	1
journal_of_discourses:vol_01	758	1
journal_of_discourses:vol_01	762	1
journal_of_discourses:vol_01	790	1
journal_of_discourses:vol_01	798	1
journal_of_discourses:vol_01	836	1
journal_of_discourses:vol_01	852	1
journal_of_discourses:vol_02	4	1
journal_of_discourses:vol_02	7	1
journal_of_discourses:vol_02	8	1
journal_of_discourses:vol_02	35	1
journal_of_discourses:vol_02	59	1
journal_of_discourses:vol_02	70	1
journal_of_discourses:vol_02	81	1
journal_of_discourses:vol_02	92	1
journal_of_discourses:vol_02	95	1
journal_of_discourses:vol_02	103	1
journal_of_discourses:vol_02	110	1
journal_of_discourses:vol_02	115	1
journal_of_discourses:vol_02	119	1
journal_of_discourses:vol_02	122	1
journal_of_discourses:vol_02	141	1
journal_of_discourses:vol_02	151	1
journal_of_discourses:vol_02	153	1
journal_of_discourses:vol_02	158	1
journal_of_discourses:vol_02	171	1
journal_of_discourses:vol_02	238	1
journal_of_discourses:vol_02	239	1
journal_of_discourses:vol_02	249	1
journal_of_discourses:vol_02	376	1
journal_of_discourses:vol_02	415	1
journal_of_discourses:vol_02	433	1
journal_of_discourses:vol_02	440	1
journal_of_discourses:vol_02	455	1
journal_of_discourses:vol_02	456	1
journal_of_discourses:vol_02	474	1
journal_of_discourses:vol_02	493	1
journal_of_discourses:vol_02	506	1
journal_of_discourses:vol_02	511	1
journal_of_discourses:vol_02	516	1
journal_of_discourses:vol_02	534	1
journal_of_discourses:vol_02	538	1
journal_of_discourses:vol_02	541	1
journal_of_discourses:vol_02	544	1
journal_of_discourses:vol_02	547	1
journal_of_discourses:vol_02	560	1
journal_of_discourses:vol_02	580	1
journal_of_discourses:vol_02	591	1
journal_of_discourses:vol_02	611	1
journal_of_discourses:vol_02	647	1
journal_of_discourses:vol_02	667	1
journal_of_discourses:vol_02	669	1
journal_of_discourses:vol_02	675	1
journal_of_discourses:vol_02	687	1
journal_of_discourses:vol_02	691	1
journal_of_discourses:vol_02	696	1
journal_of_discourses:vol_02	698	1
journal_of_discourses:vol_02	728	1
journal_of_discourses:vol_02	769	1
journal_of_discourses:vol_02	796	1
journal_of_discourses:vol_02	823	1
journal_of_discourses:vol_02	853	1
journal_of_discourses:vol_02	856	1
journal_of_discourses:vol_03	18	1
journal_of_discourses:vol_03	35	1
journal_of_discourses:vol_03	70	1
journal_of_discourses:vol_03	73	1
journal_of_discourses:vol_03	104	1
journal_of_discourses:vol_03	115	1
journal_of_discourses:vol_03	161	1
journal_of_discourses:vol_03	183	1
journal_of_discourses:vol_03	212	1
journal_of_discourses:vol_03	219	1
journal_of_discourses:vol_03	235	1
journal_of_discourses:vol_03	253	1
journal_of_discourses:vol_03	260	1
journal_of_discourses:vol_03	292	1
journal_of_discourses:vol_03	297	1
journal_of_discourses:vol_03	303	1
journal_of_discourses:vol_03	331	1
journal_of_discourses:vol_03	361	1
journal_of_discourses:vol_03	367	1
journal_of_discourses:vol_03	378	1
journal_of_discourses:vol_03	400	1
journal_of_discourses:vol_03	402	1
journal_of_discourses:vol_03	417	1
journal_of_discourses:vol_03	418	1
journal_of_discourses:vol_03	452	1
journal_of_discourses:vol_03	466	1
journal_of_discourses:vol_03	484	1
journal_of_discourses:vol_03	487	1
journal_of_discourses:vol_03	491	1
journal_of_discourses:vol_03	548	1
journal_of_discourses:vol_03	555	1
journal_of_discourses:vol_03	571	1
journal_of_discourses:vol_03	596	1
journal_of_discourses:vol_03	628	1
journal_of_discourses:vol_03	686	1
journal_of_discourses:vol_03	697	1
journal_of_discourses:vol_03	717	1
journal_of_discourses:vol_03	745	1
journal_of_discourses:vol_03	785	1
journal_of_discourses:vol_03	793	1
journal_of_discourses:vol_03	799	1
journal_of_discourses:vol_03	833	1
journal_of_discourses:vol_04	18	1
journal_of_discourses:vol_04	36	1
journal_of_discourses:vol_04	59	1
journal_of_discourses:vol_04	70	1
journal_of_discourses:vol_04	98	1
journal_of_discourses:vol_04	105	1
journal_of_discourses:vol_04	108	1
journal_of_discourses:vol_04	123	1
journal_of_discourses:vol_04	168	1
journal_of_discourses:vol_04	199	1
journal_of_discourses:vol_04	296	1
journal_of_discourses:vol_04	307	1
journal_of_discourses:vol_04	348	1
journal_of_discourses:vol_04	406	1
journal_of_discourses:vol_04	431	1
journal_of_discourses:vol_04	433	1
journal_of_discourses:vol_04	447	1
journal_of_discourses:vol_04	480	1
journal_of_discourses:vol_04	491	1
journal_of_discourses:vol_04	492	1
journal_of_discourses:vol_04	508	1
journal_of_discourses:vol_04	510	1
journal_of_discourses:vol_04	515	1
journal_of_discourses:vol_04	534	1
journal_of_discourses:vol_04	535	1
journal_of_discourses:vol_04	537	1
journal_of_discourses:vol_04	567	1
journal_of_discourses:vol_04	614	1
journal_of_discourses:vol_04	622	1
journal_of_discourses:vol_04	625	1
journal_of_discourses:vol_04	641	1
journal_of_discourses:vol_04	646	1
journal_of_discourses:vol_04	658	1
journal_of_discourses:vol_04	672	1
journal_of_discourses:vol_04	678	1
journal_of_discourses:vol_04	686	1
journal_of_discourses:vol_04	750	1
journal_of_discourses:vol_04	752	1
journal_of_discourses:vol_04	768	1
journal_of_discourses:vol_04	791	1
journal_of_discourses:vol_04	795	1
journal_of_discourses:vol_04	850	1
journal_of_discourses:vol_04	855	1
journal_of_discourses:vol_04	860	1
journal_of_discourses:vol_04	862	1
journal_of_discourses:vol_04	890	1
journal_of_discourses:vol_04	892	1
journal_of_discourses:vol_05	32	1
journal_of_discourses:vol_05	36	1
journal_of_discourses:vol_05	39	1
journal_of_discourses:vol_05	41	1
journal_of_discourses:vol_05	42	1
journal_of_discourses:vol_05	59	1
journal_of_discourses:vol_05	64	1
journal_of_discourses:vol_05	80	1
journal_of_discourses:vol_05	83	1
journal_of_discourses:vol_05	86	1
journal_of_discourses:vol_05	98	1
journal_of_discourses:vol_05	132	1
journal_of_discourses:vol_05	138	1
journal_of_discourses:vol_05	148	1
journal_of_discourses:vol_05	177	1
journal_of_discourses:vol_05	279	1
journal_of_discourses:vol_05	323	1
journal_of_discourses:vol_05	334	1
journal_of_discourses:vol_05	445	1
journal_of_discourses:vol_05	559	1
journal_of_discourses:vol_05	578	1
journal_of_discourses:vol_05	596	1
journal_of_discourses:vol_05	608	1
journal_of_discourses:vol_05	624	1
journal_of_discourses:vol_05	639	1
journal_of_discourses:vol_05	646	1
journal_of_discourses:vol_05	651	1
journal_of_discourses:vol_05	655	1
journal_of_discourses:vol_05	665	1
journal_of_discourses:vol_05	682	1
journal_of_discourses:vol_05	685	1
journal_of_discourses:vol_05	823	1
journal_of_discourses:vol_05	826	1
journal_of_discourses:vol_05	833	1
journal_of_discourses:vol_05	845	1
journal_of_discourses:vol_05	855	1
journal_of_discourses:vol_06	12	1
journal_of_discourses:vol_06	86	1
journal_of_discourses:vol_06	89	1
journal_of_discourses:vol_06	91	1
journal_of_discourses:vol_06	116	1
journal_of_discourses:vol_06	131	1
journal_of_discourses:vol_06	216	1
journal_of_discourses:vol_06	238	1
journal_of_discourses:vol_06	251	1
journal_of_discourses:vol_06	275	1
journal_of_discourses:vol_06	285	1
journal_of_discourses:vol_06	342	1
journal_of_discourses:vol_06	358	1
journal_of_discourses:vol_06	365	1
journal_of_discourses:vol_06	366	1
journal_of_discourses:vol_06	373	1
journal_of_discourses:vol_06	417	1
journal_of_discourses:vol_06	485	1
journal_of_discourses:vol_06	557	1
journal_of_discourses:vol_06	560	1
journal_of_discourses:vol_06	611	1
journal_of_discourses:vol_06	617	1
journal_of_discourses:vol_06	620	1
journal_of_discourses:vol_06	632	1
journal_of_discourses:vol_06	671	1
journal_of_discourses:vol_06	700	1
journal_of_discourses:vol_06	702	1
journal_of_discourses:vol_06	709	1
journal_of_discourses:vol_06	711	1
journal_of_discourses:vol_06	714	1
journal_of_discourses:vol_06	717	1
journal_of_discourses:vol_06	734	1
journal_of_discourses:vol_06	776	1
journal_of_discourses:vol_06	786	1
journal_of_discourses:vol_06	787	1
journal_of_discourses:vol_06	789	1
journal_of_discourses:vol_06	793	1
journal_of_discourses:vol_06	823	1
journal_of_discourses:vol_06	827	1
journal_of_discourses:vol_06	829	1
journal_of_discourses:vol_06	830	1
journal_of_discourses:vol_06	831	1
journal_of_discourses:vol_06	842	1
journal_of_discourses:vol_06	851	1
journal_of_discourses:vol_06	873	1
journal_of_discourses:vol_06	885	1
journal_of_discourses:vol_07	26	1
journal_of_discourses:vol_07	45	1
journal_of_discourses:vol_07	50	1
journal_of_discourses:vol_07	64	1
journal_of_discourses:vol_07	69	1
journal_of_discourses:vol_07	134	1
journal_of_discourses:vol_07	177	1
journal_of_discourses:vol_07	277	1
journal_of_discourses:vol_07	301	1
journal_of_discourses:vol_07	303	1
journal_of_discourses:vol_07	308	1
journal_of_discourses:vol_07	312	1
journal_of_discourses:vol_07	377	1
journal_of_discourses:vol_07	414	1
journal_of_discourses:vol_07	430	1
journal_of_discourses:vol_07	434	1
journal_of_discourses:vol_07	454	1
journal_of_discourses:vol_07	455	1
journal_of_discourses:vol_07	460	1
journal_of_discourses:vol_07	499	1
journal_of_discourses:vol_07	504	1
journal_of_discourses:vol_07	516	1
journal_of_discourses:vol_07	520	1
journal_of_discourses:vol_07	537	1
journal_of_discourses:vol_07	553	1
journal_of_discourses:vol_07	573	1
journal_of_discourses:vol_07	589	1
journal_of_discourses:vol_07	595	1
journal_of_discourses:vol_07	615	1
journal_of_discourses:vol_07	622	1
journal_of_discourses:vol_07	623	1
journal_of_discourses:vol_07	661	1
journal_of_discourses:vol_07	675	1
journal_of_discourses:vol_07	676	1
journal_of_discourses:vol_07	677	1
journal_of_discourses:vol_07	684	1
journal_of_discourses:vol_07	686	1
journal_of_discourses:vol_07	695	1
journal_of_discourses:vol_07	699	1
journal_of_discourses:vol_07	704	1
journal_of_discourses:vol_07	720	1
journal_of_discourses:vol_07	744	1
journal_of_discourses:vol_07	753	1
journal_of_discourses:vol_07	754	1
journal_of_discourses:vol_07	760	1
journal_of_discourses:vol_07	766	1
journal_of_discourses:vol_07	768	1
journal_of_discourses:vol_07	776	1
journal_of_discourses:vol_07	812	1
journal_of_discourses:vol_07	850	1
journal_of_discourses:vol_08	3	1
journal_of_discourses:vol_08	68	1
journal_of_discourses:vol_08	85	1
journal_of_discourses:vol_08	100	1
journal_of_discourses:vol_08	122	1
journal_of_discourses:vol_08	125	1
journal_of_discourses:vol_08	128	1
journal_of_discourses:vol_08	141	1
journal_of_discourses:vol_08	182	1
journal_of_discourses:vol_08	185	1
journal_of_discourses:vol_08	195	1
journal_of_discourses:vol_08	218	1
journal_of_discourses:vol_08	229	1
journal_of_discourses:vol_08	256	1
journal_of_discourses:vol_08	257	1
journal_of_discourses:vol_08	286	1
journal_of_discourses:vol_08	295	1
journal_of_discourses:vol_08	311	1
journal_of_discourses:vol_08	317	1
journal_of_discourses:vol_08	329	1
journal_of_discourses:vol_08	335	1
journal_of_discourses:vol_08	345	1
journal_of_discourses:vol_08	377	1
journal_of_discourses:vol_08	380	1
journal_of_discourses:vol_08	382	1
journal_of_discourses:vol_08	400	1
journal_of_discourses:vol_08	460	1
journal_of_discourses:vol_08	483	1
journal_of_discourses:vol_08	494	1
journal_of_discourses:vol_08	519	1
journal_of_discourses:vol_08	531	1
journal_of_discourses:vol_08	534	1
journal_of_discourses:vol_08	545	1
journal_of_discourses:vol_08	564	1
journal_of_discourses:vol_08	574	1
journal_of_discourses:vol_08	581	1
journal_of_discourses:vol_08	613	1
journal_of_discourses:vol_08	622	1
journal_of_discourses:vol_08	640	1
journal_of_discourses:vol_08	661	1
journal_of_discourses:vol_08	691	1
journal_of_discourses:vol_08	741	1
journal_of_discourses:vol_08	751	1
journal_of_discourses:vol_08	758	1
journal_of_discourses:vol_08	762	1
journal_of_discourses:vol_08	767	1
journal_of_discourses:vol_08	772	1
journal_of_discourses:vol_08	805	1
journal_of_discourses:vol_08	808	1
journal_of_discourses:vol_08	821	1
journal_of_discourses:vol_08	830	1
journal_of_discourses:vol_08	835	1
journal_of_discourses:vol_08	895	1
journal_of_discourses:vol_08	900	1
journal_of_discourses:vol_08	918	1
journal_of_discourses:vol_08	926	1
journal_of_discourses:vol_09	15	1
journal_of_discourses:vol_09	24	1
journal_of_discourses:vol_09	50	1
journal_of_discourses:vol_09	58	1
journal_of_discourses:vol_09	74	1
journal_of_discourses:vol_09	107	1
journal_of_discourses:vol_09	139	1
journal_of_discourses:vol_09	156	1
journal_of_discourses:vol_09	173	1
journal_of_discourses:vol_09	225	1
journal_of_discourses:vol_09	257	1
journal_of_discourses:vol_09	313	1
journal_of_discourses:vol_09	317	1
journal_of_discourses:vol_09	322	1
journal_of_discourses:vol_09	349	1
